name,stars,url,created_at
jindrapetrik/jpexs-decompiler,5489,https://github.com/jindrapetrik/jpexs-decompiler.git,2014-05-10T17:20:56Z
GeyserMC/Geyser,5482,https://github.com/GeyserMC/Geyser.git,2019-07-08T17:23:17Z
emilsjolander/StickyListHeaders,5482,https://github.com/emilsjolander/StickyListHeaders.git,2012-03-11T18:29:18Z
Jasonchenlijian/FastBle,5476,https://github.com/Jasonchenlijian/FastBle.git,2016-08-23T02:06:33Z
scribejava/scribejava,5470,https://github.com/scribejava/scribejava.git,2010-09-05T19:11:40Z
motianhuo/wechat,5469,https://github.com/motianhuo/wechat.git,2015-05-25T02:33:37Z
alibaba/freeline,5464,https://github.com/alibaba/freeline.git,2016-08-03T17:22:52Z
KeepSafe/TapTargetView,5462,https://github.com/KeepSafe/TapTargetView.git,2016-09-11T09:07:36Z
sockeqwe/mosby,5460,https://github.com/sockeqwe/mosby.git,2015-03-25T00:59:19Z
liquibase/liquibase,5460,https://github.com/liquibase/liquibase.git,2011-07-08T20:08:20Z
dm77/barcodescanner,5444,https://github.com/dm77/barcodescanner.git,2014-02-24T21:14:09Z
apache/groovy,5439,https://github.com/apache/groovy.git,2015-04-16T07:00:05Z
TGX-Android/Telegram-X,5435,https://github.com/TGX-Android/Telegram-X.git,2021-08-17T17:09:25Z
rubenlagus/TelegramBots,5428,https://github.com/rubenlagus/TelegramBots.git,2016-01-14T00:13:07Z
spring-projects/spring-data-examples,5415,https://github.com/spring-projects/spring-data-examples.git,2014-01-30T15:42:43Z
socketio/socket.io-client-java,5414,https://github.com/socketio/socket.io-client-java.git,2013-04-28T17:04:05Z
facebookarchive/rebound,5405,https://github.com/facebookarchive/rebound.git,2013-10-11T01:12:37Z
tonikelope/megabasterd,5402,https://github.com/tonikelope/megabasterd.git,2016-09-29T16:54:54Z
apache/dubbo-spring-boot-project,5397,https://github.com/apache/dubbo-spring-boot-project.git,2018-01-18T12:10:50Z
coobird/thumbnailator,5397,https://github.com/coobird/thumbnailator.git,2015-07-25T05:38:33Z
killbill/killbill,5389,https://github.com/killbill/killbill.git,2012-10-21T20:55:05Z
LFDT-web3j/web3j,5385,https://github.com/LFDT-web3j/web3j.git,2016-09-04T05:48:49Z
diffplug/spotless,5379,https://github.com/diffplug/spotless.git,2015-04-27T19:10:58Z
facebookarchive/shimmer-android,5364,https://github.com/facebookarchive/shimmer-android.git,2015-02-27T22:25:22Z
Evernote/android-job,5363,https://github.com/Evernote/android-job.git,2015-08-20T19:36:54Z
pmd/pmd,5355,https://github.com/pmd/pmd.git,2012-07-11T18:03:00Z
remkop/picocli,5340,https://github.com/remkop/picocli.git,2017-02-01T16:38:41Z
h6ah4i/android-advancedrecyclerview,5339,https://github.com/h6ah4i/android-advancedrecyclerview.git,2015-01-24T16:14:39Z
commonsguy/cw-omnibus,5337,https://github.com/commonsguy/cw-omnibus.git,2012-03-12T14:12:06Z
jgilfelt/SystemBarTint,5334,https://github.com/jgilfelt/SystemBarTint.git,2013-11-17T12:35:05Z
runelite/runelite,5328,https://github.com/runelite/runelite.git,2016-04-30T20:48:02Z
google/google-authenticator,5322,https://github.com/google/google-authenticator.git,2014-10-08T17:54:27Z
XRecyclerView/XRecyclerView,5322,https://github.com/XRecyclerView/XRecyclerView.git,2015-11-18T08:14:22Z
allure-framework/allure2,5319,https://github.com/allure-framework/allure2.git,2016-05-27T14:06:05Z
gsantner/markor,5318,https://github.com/gsantner/markor.git,2017-08-26T00:08:35Z
mybatis/generator,5317,https://github.com/mybatis/generator.git,2013-02-10T11:14:50Z
dunwu/db-tutorial,5317,https://github.com/dunwu/db-tutorial.git,2017-08-08T06:33:38Z
Doikki/DKVideoPlayer,5308,https://github.com/Doikki/DKVideoPlayer.git,2017-04-11T01:33:38Z
LWJGL/lwjgl3,5305,https://github.com/LWJGL/lwjgl3.git,2012-12-23T15:40:04Z
zfdang/Android-Touch-Helper,5292,https://github.com/zfdang/Android-Touch-Helper.git,2020-10-16T00:58:41Z
Fuzion24/JustTrustMe,5288,https://github.com/Fuzion24/JustTrustMe.git,2014-07-24T23:45:05Z
evant/gradle-retrolambda,5283,https://github.com/evant/gradle-retrolambda.git,2013-08-05T02:09:58Z
Docile-Alligator/Infinity-For-Reddit,5270,https://github.com/Docile-Alligator/Infinity-For-Reddit.git,2018-07-26T15:02:51Z
yixia/VitamioBundle,5269,https://github.com/yixia/VitamioBundle.git,2012-10-19T08:40:49Z
xxv/android-lifecycle,5266,https://github.com/xxv/android-lifecycle.git,2014-04-18T14:26:22Z
CodingDocs/springboot-guide,5263,https://github.com/CodingDocs/springboot-guide.git,2018-11-28T01:05:07Z
citerus/dddsample-core,5262,https://github.com/citerus/dddsample-core.git,2015-01-31T23:21:37Z
lingochamp/okdownload,5258,https://github.com/lingochamp/okdownload.git,2017-12-17T08:21:22Z
razerdp/BasePopup,5257,https://github.com/razerdp/BasePopup.git,2016-01-15T03:31:07Z
thinkaurelius/titan,5237,https://github.com/thinkaurelius/titan.git,2012-02-25T22:53:53Z
j-easy/easy-rules,5237,https://github.com/j-easy/easy-rules.git,2013-03-10T14:38:26Z
Yalantis/Side-Menu.Android,5234,https://github.com/Yalantis/Side-Menu.Android.git,2015-01-13T11:11:27Z
novicezk/midjourney-proxy,5231,https://github.com/novicezk/midjourney-proxy.git,2023-04-24T13:43:45Z
huangyanbin/smartTable,5231,https://github.com/huangyanbin/smartTable.git,2017-11-08T01:11:14Z
CellularPrivacy/Android-IMSI-Catcher-Detector,5222,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector.git,2013-11-23T10:04:14Z
lucasr/twoway-view,5218,https://github.com/lucasr/twoway-view.git,2013-01-18T20:55:23Z
bitcoinj/bitcoinj,5213,https://github.com/bitcoinj/bitcoinj.git,2013-11-19T04:33:23Z
reactor/reactor-core,5211,https://github.com/reactor/reactor-core.git,2015-11-10T10:06:40Z
Karumi/Dexter,5207,https://github.com/Karumi/Dexter.git,2015-11-17T13:14:43Z
oshi/oshi,5197,https://github.com/oshi/oshi.git,2012-02-10T12:46:48Z
brianfrankcooper/YCSB,5197,https://github.com/brianfrankcooper/YCSB.git,2010-04-19T20:52:11Z
hustcc/JS-Sorting-Algorithm,5194,https://github.com/hustcc/JS-Sorting-Algorithm.git,2017-01-19T11:36:21Z
zhanglei-workspace/shopping-management-system,5188,https://github.com/zhanglei-workspace/shopping-management-system.git,2015-11-16T12:53:21Z
Clans/FloatingActionButton,5186,https://github.com/Clans/FloatingActionButton.git,2015-03-21T12:36:16Z
android/views-widgets-samples,5181,https://github.com/android/views-widgets-samples.git,2019-09-06T21:39:12Z
Exrick/xpay,5180,https://github.com/Exrick/xpay.git,2017-12-12T16:11:19Z
killme2008/aviatorscript,5177,https://github.com/killme2008/aviatorscript.git,2011-03-29T12:48:47Z
baomidou/dynamic-datasource,5154,https://github.com/baomidou/dynamic-datasource.git,2018-04-28T02:32:16Z
careercup/ctci,5145,https://github.com/careercup/ctci.git,2013-03-21T23:01:01Z
square/otto,5135,https://github.com/square/otto.git,2012-06-27T19:06:49Z
natario1/CameraView,5127,https://github.com/natario1/CameraView.git,2017-07-18T09:30:33Z
deathmarine/Luyten,5119,https://github.com/deathmarine/Luyten.git,2013-07-11T10:57:28Z
tianshiyeben/wgcloud,5113,https://github.com/tianshiyeben/wgcloud.git,2019-01-15T02:02:21Z
apache/calcite,5103,https://github.com/apache/calcite.git,2014-06-25T07:00:07Z
youlookwhat/DesignPattern,5100,https://github.com/youlookwhat/DesignPattern.git,2016-10-21T10:59:32Z
line/armeria,5084,https://github.com/line/armeria.git,2015-11-16T04:04:01Z
spring-projects/spring-authorization-server,5083,https://github.com/spring-projects/spring-authorization-server.git,2020-03-17T17:28:57Z
sofastack/sofa-boot,5079,https://github.com/sofastack/sofa-boot.git,2018-04-02T08:28:14Z
xuexiangjys/XUI,5074,https://github.com/xuexiangjys/XUI.git,2019-01-07T07:59:02Z
bisq-network/bisq,5068,https://github.com/bisq-network/bisq.git,2014-03-12T09:42:29Z
OpenTSDB/opentsdb,5064,https://github.com/OpenTSDB/opentsdb.git,2010-08-27T02:05:20Z
apache/ignite,5058,https://github.com/apache/ignite.git,2015-02-19T08:00:05Z
Kodezi/Chronos,5056,https://github.com/Kodezi/Chronos.git,2025-07-21T07:34:10Z
Sayi/poi-tl,5051,https://github.com/Sayi/poi-tl.git,2015-03-20T06:47:52Z
wequick/Small,5042,https://github.com/wequick/Small.git,2015-11-27T11:37:20Z
2227324689/gpmall,5040,https://github.com/2227324689/gpmall.git,2019-07-18T14:09:22Z
jankotek/mapdb,5037,https://github.com/jankotek/mapdb.git,2012-08-17T15:28:54Z
javastacks/spring-boot-best-practice,5036,https://github.com/javastacks/spring-boot-best-practice.git,2018-11-09T06:23:18Z
Trinea/android-common,5023,https://github.com/Trinea/android-common.git,2012-06-19T07:49:46Z
yipianfengye/android-zxingLibrary,5018,https://github.com/yipianfengye/android-zxingLibrary.git,2016-07-26T08:00:18Z
youlookwhat/CloudReader,5008,https://github.com/youlookwhat/CloudReader.git,2016-11-20T11:59:25Z
apache/maven,5000,https://github.com/apache/maven.git,2009-05-21T03:22:03Z
rubensousa/GravitySnapHelper,5000,https://github.com/rubensousa/GravitySnapHelper.git,2016-08-31T07:25:23Z
JodaOrg/joda-time,4989,https://github.com/JodaOrg/joda-time.git,2011-05-16T16:49:57Z
ageerle/ruoyi-ai,4988,https://github.com/ageerle/ruoyi-ai.git,2024-01-16T04:16:41Z
DingMouRen/LayoutManagerGroup,4988,https://github.com/DingMouRen/LayoutManagerGroup.git,2018-04-28T11:47:38Z
spring-attic/spring-mvc-showcase,4986,https://github.com/spring-attic/spring-mvc-showcase.git,2011-06-03T15:36:55Z
rstudio/rstudio,4975,https://github.com/rstudio/rstudio.git,2010-12-07T19:10:25Z
orhanobut/dialogplus,4975,https://github.com/orhanobut/dialogplus.git,2014-12-12T09:24:44Z
alibaba/UltraViewPager,4966,https://github.com/alibaba/UltraViewPager.git,2017-03-29T13:31:53Z
spring-cloud/spring-cloud-netflix,4963,https://github.com/spring-cloud/spring-cloud-netflix.git,2014-07-11T15:46:12Z
roncoo/roncoo-pay,4962,https://github.com/roncoo/roncoo-pay.git,2016-07-21T02:46:06Z
querydsl/querydsl,4960,https://github.com/querydsl/querydsl.git,2011-08-05T06:46:32Z
frogermcs/InstaMaterial,4955,https://github.com/frogermcs/InstaMaterial.git,2014-11-10T18:56:49Z
react-native-config/react-native-config,4954,https://github.com/react-native-config/react-native-config.git,2016-02-23T00:19:11Z
react-native-webrtc/react-native-webrtc,4949,https://github.com/react-native-webrtc/react-native-webrtc.git,2015-09-27T10:57:30Z
orientechnologies/orientdb,4943,https://github.com/orientechnologies/orientdb.git,2012-12-09T20:33:47Z
Devlight/NavigationTabBar,4935,https://github.com/Devlight/NavigationTabBar.git,2016-03-29T08:59:27Z
amitshekhariitbhu/RxJava2-Android-Samples,4928,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples.git,2016-08-27T08:21:37Z
DiUS/java-faker,4925,https://github.com/DiUS/java-faker.git,2011-06-06T01:01:21Z
HeliBorg/HeliBoard,4910,https://github.com/HeliBorg/HeliBoard.git,2022-03-09T08:38:32Z
traex/RippleEffect,4904,https://github.com/traex/RippleEffect.git,2014-10-14T13:32:51Z
fuzhengwei/small-spring,4900,https://github.com/fuzhengwei/small-spring.git,2021-05-15T06:07:28Z
cglib/cglib,4895,https://github.com/cglib/cglib.git,2014-03-29T13:48:30Z
Ramotion/folding-cell-android,4894,https://github.com/Ramotion/folding-cell-android.git,2016-04-01T11:38:47Z
angryip/ipscan,4892,https://github.com/angryip/ipscan.git,2011-06-28T20:58:48Z
Threekiii/Awesome-POC,4885,https://github.com/Threekiii/Awesome-POC.git,2022-02-20T06:43:22Z
reactive-streams/reactive-streams-jvm,4871,https://github.com/reactive-streams/reactive-streams-jvm.git,2014-02-28T13:16:15Z
zhkl0228/unidbg,4867,https://github.com/zhkl0228/unidbg.git,2019-02-26T09:32:15Z
mock-server/mockserver,4861,https://github.com/mock-server/mockserver.git,2013-02-26T06:09:52Z
spring-cloud/spring-cloud-gateway,4841,https://github.com/spring-cloud/spring-cloud-gateway.git,2016-11-16T21:42:51Z
micrometer-metrics/micrometer,4833,https://github.com/micrometer-metrics/micrometer.git,2017-04-10T21:36:51Z
mcxiaoke/packer-ng-plugin,4814,https://github.com/mcxiaoke/packer-ng-plugin.git,2015-11-24T04:08:08Z
andkulikov/Transitions-Everywhere,4798,https://github.com/andkulikov/Transitions-Everywhere.git,2014-10-15T03:37:03Z
deepjavalibrary/djl,4795,https://github.com/deepjavalibrary/djl.git,2019-10-29T22:38:54Z
claritylab/lucida,4790,https://github.com/claritylab/lucida.git,2014-05-13T17:12:49Z
oracle/opengrok,4785,https://github.com/oracle/opengrok.git,2013-01-07T11:49:18Z
tuguangquan/mybatis,4776,https://github.com/tuguangquan/mybatis.git,2014-11-03T04:51:06Z
ronmamo/reflections,4774,https://github.com/ronmamo/reflections.git,2013-04-16T16:19:26Z
etsy/AndroidStaggeredGrid,4771,https://github.com/etsy/AndroidStaggeredGrid.git,2013-12-09T19:43:45Z
tencentmusic/supersonic,4764,https://github.com/tencentmusic/supersonic.git,2023-06-12T07:23:28Z
TheoKanning/openai-java,4763,https://github.com/TheoKanning/openai-java.git,2020-09-15T02:58:52Z
zq2599/blog_demos,4760,https://github.com/zq2599/blog_demos.git,2017-04-09T04:51:56Z
saiwu-bigkoo/Android-ConvenientBanner,4757,https://github.com/saiwu-bigkoo/Android-ConvenientBanner.git,2014-12-23T06:12:33Z
dromara/dynamic-tp,4753,https://github.com/dromara/dynamic-tp.git,2022-01-07T16:35:27Z
nisrulz/android-tips-tricks,4752,https://github.com/nisrulz/android-tips-tricks.git,2016-08-25T20:27:33Z
zlt2000/microservices-platform,4748,https://github.com/zlt2000/microservices-platform.git,2019-03-07T07:13:37Z
kyleduo/SwitchButton,4746,https://github.com/kyleduo/SwitchButton.git,2014-09-09T07:20:43Z
grobidOrg/grobid,4739,https://github.com/grobidOrg/grobid.git,2012-09-13T15:48:54Z
hongyangAndroid/baseAdapter,4732,https://github.com/hongyangAndroid/baseAdapter.git,2015-08-03T02:55:51Z
saysky/ForestBlog,4719,https://github.com/saysky/ForestBlog.git,2017-10-08T15:27:47Z
stleary/JSON-java,4718,https://github.com/stleary/JSON-java.git,2010-12-21T17:46:09Z
google/cameraview,4713,https://github.com/google/cameraview.git,2016-08-04T05:22:14Z
spring-attic/spring-security-oauth,4700,https://github.com/spring-attic/spring-security-oauth.git,2011-07-26T18:08:49Z
cjlin1/libsvm,4695,https://github.com/cjlin1/libsvm.git,2013-09-10T14:32:07Z
hansonwang99/Spring-Boot-In-Action,4695,https://github.com/hansonwang99/Spring-Boot-In-Action.git,2019-01-28T12:56:51Z
SPLWare/esProc,4692,https://github.com/SPLWare/esProc.git,2021-11-09T15:41:25Z
charles2gan/GDA-android-reversing-Tool,4690,https://github.com/charles2gan/GDA-android-reversing-Tool.git,2017-10-31T08:18:29Z
pardom-zz/ActiveAndroid,4688,https://github.com/pardom-zz/ActiveAndroid.git,2012-11-15T18:10:45Z
bytedeco/javacpp,4687,https://github.com/bytedeco/javacpp.git,2014-04-21T12:47:21Z
jgilfelt/chuck,4686,https://github.com/jgilfelt/chuck.git,2017-02-07T23:51:39Z
981011512/--,4684,https://github.com/981011512/--.git,2020-06-18T22:47:21Z
bepass-org/oblivion,4682,https://github.com/bepass-org/oblivion.git,2024-02-08T05:50:09Z
Heeexy/SpringBoot-Shiro-Vue,4677,https://github.com/Heeexy/SpringBoot-Shiro-Vue.git,2017-11-17T18:49:06Z
karma9874/AndroRAT,4667,https://github.com/karma9874/AndroRAT.git,2020-03-22T09:31:28Z
ant-media/Ant-Media-Server,4653,https://github.com/ant-media/Ant-Media-Server.git,2017-03-01T08:21:13Z
JZ-Darkal/AndroidHttpCapture,4650,https://github.com/JZ-Darkal/AndroidHttpCapture.git,2016-10-15T19:48:00Z
discord-jda/JDA,4649,https://github.com/discord-jda/JDA.git,2015-12-12T13:57:32Z
wdullaer/MaterialDateTimePicker,4642,https://github.com/wdullaer/MaterialDateTimePicker.git,2015-01-03T19:41:03Z
rememberber/WePush,4640,https://github.com/rememberber/WePush.git,2017-06-23T09:03:36Z
CalebFenton/simplify,4638,https://github.com/CalebFenton/simplify.git,2014-01-16T05:14:02Z
chewiebug/GCViewer,4634,https://github.com/chewiebug/GCViewer.git,2011-10-23T09:01:04Z
romandanylyk/PageIndicatorView,4633,https://github.com/romandanylyk/PageIndicatorView.git,2016-08-20T19:25:32Z
zongzibinbin/MallChat,4632,https://github.com/zongzibinbin/MallChat.git,2023-03-16T15:04:35Z
gabrielemariotti/cardslib,4632,https://github.com/gabrielemariotti/cardslib.git,2013-09-20T21:57:19Z
yasserg/crawler4j,4630,https://github.com/yasserg/crawler4j.git,2011-12-31T22:49:18Z
linhaojun857/aurora,4625,https://github.com/linhaojun857/aurora.git,2022-08-19T13:39:16Z
RedSpider1/concurrent,4621,https://github.com/RedSpider1/concurrent.git,2018-11-03T13:49:36Z
h2database/h2database,4619,https://github.com/h2database/h2database.git,2015-04-10T19:09:09Z
Netflix/ribbon,4617,https://github.com/Netflix/ribbon.git,2013-01-15T01:08:04Z
apache/rocketmq-externals,4615,https://github.com/apache/rocketmq-externals.git,2017-03-14T07:00:06Z
nICEnnnnnnnLee/BilibiliDown,4602,https://github.com/nICEnnnnnnnLee/BilibiliDown.git,2019-01-23T06:56:46Z
objectbox/objectbox-java,4597,https://github.com/objectbox/objectbox-java.git,2017-01-24T10:29:48Z
SplashCodes/JAViewer,4591,https://github.com/SplashCodes/JAViewer.git,2016-05-21T08:47:10Z
hussien89aa/AndroidTutorialForBeginners,4585,https://github.com/hussien89aa/AndroidTutorialForBeginners.git,2016-09-26T16:36:28Z
puniverse/quasar,4565,https://github.com/puniverse/quasar.git,2013-03-27T14:51:24Z
chentao0707/SimplifyReader,4559,https://github.com/chentao0707/SimplifyReader.git,2015-08-17T08:22:53Z
zhanghai/Douya,4558,https://github.com/zhanghai/Douya.git,2016-02-01T13:44:19Z
javagrowing/JGrowing,4551,https://github.com/javagrowing/JGrowing.git,2019-02-26T01:55:08Z
ReChronoRain/HyperCeiler,4548,https://github.com/ReChronoRain/HyperCeiler.git,2023-10-27T17:17:42Z
tiann/epic,4543,https://github.com/tiann/epic.git,2017-05-22T02:52:44Z
go-lang-plugin-org/go-lang-idea-plugin,4540,https://github.com/go-lang-plugin-org/go-lang-idea-plugin.git,2010-08-29T08:20:01Z
danielzeller/Depth-LIB-Android-,4540,https://github.com/danielzeller/Depth-LIB-Android-.git,2016-04-27T09:37:28Z
square/sqlbrite,4537,https://github.com/square/sqlbrite.git,2015-02-19T04:38:37Z
jdamcd/android-crop,4535,https://github.com/jdamcd/android-crop.git,2014-03-13T10:24:43Z
phishman3579/java-algorithms-implementation,4532,https://github.com/phishman3579/java-algorithms-implementation.git,2013-11-20T03:30:19Z
alibaba/dexposed,4518,https://github.com/alibaba/dexposed.git,2015-06-30T02:59:16Z
jacoco/jacoco,4517,https://github.com/jacoco/jacoco.git,2012-07-08T21:45:13Z
201206030/novel-plus,4517,https://github.com/201206030/novel-plus.git,2020-05-02T07:15:43Z
IoT-Technology/IoT-Technical-Guide,4515,https://github.com/IoT-Technology/IoT-Technical-Guide.git,2019-04-02T01:52:44Z
azkaban/azkaban,4515,https://github.com/azkaban/azkaban.git,2012-10-18T01:34:53Z
castorflex/SmoothProgressBar,4514,https://github.com/castorflex/SmoothProgressBar.git,2013-11-27T20:32:16Z
Flipboard/bottomsheet,4506,https://github.com/Flipboard/bottomsheet.git,2015-04-23T17:37:32Z
Freeyourgadget/Gadgetbridge,4486,https://github.com/Freeyourgadget/Gadgetbridge.git,2015-01-05T23:19:03Z
HotBitmapGG/bilibili-android-client,4486,https://github.com/HotBitmapGG/bilibili-android-client.git,2016-06-01T04:36:01Z
JakeWharton/NineOldAndroids,4472,https://github.com/JakeWharton/NineOldAndroids.git,2011-12-08T19:46:37Z
water8394/flink-recommandSystem-demo,4472,https://github.com/water8394/flink-recommandSystem-demo.git,2019-05-15T07:55:35Z
Meituan-Dianping/Robust,4468,https://github.com/Meituan-Dianping/Robust.git,2017-03-14T10:14:50Z
flutter-webrtc/flutter-webrtc,4454,https://github.com/flutter-webrtc/flutter-webrtc.git,2018-03-07T02:26:03Z
s4kibs4mi/java-developer-roadmap,4454,https://github.com/s4kibs4mi/java-developer-roadmap.git,2019-04-23T06:42:13Z
apache/shiro,4439,https://github.com/apache/shiro.git,2009-08-29T08:00:17Z
janishar/android-mvp-architecture,4434,https://github.com/janishar/android-mvp-architecture.git,2017-01-27T08:39:06Z
dreamhead/moco,4432,https://github.com/dreamhead/moco.git,2012-10-18T09:09:51Z
square/android-times-square,4427,https://github.com/square/android-times-square.git,2013-01-30T20:28:27Z
Tencent/GT,4415,https://github.com/Tencent/GT.git,2016-01-13T10:29:55Z
ThirtyDegreesRay/OpenHub,4397,https://github.com/ThirtyDegreesRay/OpenHub.git,2017-07-11T13:29:51Z
Snailclimb/guide-rpc-framework,4395,https://github.com/Snailclimb/guide-rpc-framework.git,2020-05-10T13:24:42Z
robinhood/ticker,4383,https://github.com/robinhood/ticker.git,2016-07-15T21:37:52Z
crate/crate,4375,https://github.com/crate/crate.git,2013-04-10T09:17:16Z
Querz/mcaselector,4364,https://github.com/Querz/mcaselector.git,2018-04-22T22:23:26Z
pytorch/serve,4360,https://github.com/pytorch/serve.git,2019-10-03T03:17:43Z
Ashok-Varma/BottomNavigation,4359,https://github.com/Ashok-Varma/BottomNavigation.git,2016-03-19T19:19:30Z
awangdev/leet-code,4358,https://github.com/awangdev/leet-code.git,2015-04-25T19:14:09Z
eirslett/frontend-maven-plugin,4350,https://github.com/eirslett/frontend-maven-plugin.git,2013-08-30T14:44:38Z
mywalkb/LSPosed_mod,4341,https://github.com/mywalkb/LSPosed_mod.git,2022-03-28T08:05:38Z
AsamK/signal-cli,4339,https://github.com/AsamK/signal-cli.git,2015-05-11T10:49:42Z
iterate-ch/cyberduck,4337,https://github.com/iterate-ch/cyberduck.git,2017-01-20T14:16:34Z
BoCloud/folib,4325,https://github.com/BoCloud/folib.git,2025-07-09T06:22:58Z
dragonwell-project/dragonwell8,4321,https://github.com/dragonwell-project/dragonwell8.git,2019-03-07T02:57:45Z
jitsi/jitsi,4320,https://github.com/jitsi/jitsi.git,2013-04-24T17:37:20Z
jlegewie/zotfile,4319,https://github.com/jlegewie/zotfile.git,2011-12-30T14:47:42Z
jeasonlzy/ImagePicker,4311,https://github.com/jeasonlzy/ImagePicker.git,2016-01-27T17:05:03Z
google/open-location-code,4309,https://github.com/google/open-location-code.git,2014-09-30T18:26:35Z
torakiki/pdfsam,4307,https://github.com/torakiki/pdfsam.git,2013-09-24T11:06:13Z
failsafe-lib/failsafe,4307,https://github.com/failsafe-lib/failsafe.git,2015-06-30T00:56:39Z
bingoogolapple/BGARefreshLayout-Android,4304,https://github.com/bingoogolapple/BGARefreshLayout-Android.git,2015-05-28T16:17:00Z
geoserver/geoserver,4302,https://github.com/geoserver/geoserver.git,2011-11-10T19:56:06Z
apache/streampark,4300,https://github.com/apache/streampark.git,2019-05-27T05:56:03Z
JabRef/jabref,4294,https://github.com/JabRef/jabref.git,2014-03-11T14:48:42Z
brianway/java-learning,4290,https://github.com/brianway/java-learning.git,2016-02-09T05:20:58Z
apache/fory,4287,https://github.com/apache/fory.git,2023-04-28T03:57:00Z
alibaba/fastjson2,4285,https://github.com/alibaba/fastjson2.git,2022-04-17T04:27:24Z
bjmashibing/InternetArchitect,4281,https://github.com/bjmashibing/InternetArchitect.git,2019-10-19T16:32:01Z
mcxiaoke/android-volley,4272,https://github.com/mcxiaoke/android-volley.git,2013-05-21T05:35:26Z
camunda/camunda-bpm-platform,4268,https://github.com/camunda/camunda-bpm-platform.git,2013-01-03T10:10:31Z
ongakuer/CircleIndicator,4266,https://github.com/ongakuer/CircleIndicator.git,2014-07-30T14:02:56Z
grantland/android-autofittextview,4263,https://github.com/grantland/android-autofittextview.git,2011-02-14T06:00:52Z
aporter/coursera-android,4256,https://github.com/aporter/coursera-android.git,2014-01-05T09:55:31Z
M66B/FairEmail,4255,https://github.com/M66B/FairEmail.git,2018-08-02T13:30:25Z
microsoft/malmo,4253,https://github.com/microsoft/malmo.git,2016-05-17T14:58:40Z
mybatis/spring-boot-starter,4249,https://github.com/mybatis/spring-boot-starter.git,2015-09-25T13:05:15Z
dromara/hmily,4248,https://github.com/dromara/hmily.git,2017-09-28T06:29:01Z
nining377/dolby_beta,4247,https://github.com/nining377/dolby_beta.git,2020-05-19T12:13:36Z
zendesk/maxwell,4239,https://github.com/zendesk/maxwell.git,2015-02-09T22:06:13Z
jboss-javassist/javassist,4230,https://github.com/jboss-javassist/javassist.git,2013-05-24T08:31:32Z
LibrePDF/OpenPDF,4217,https://github.com/LibrePDF/OpenPDF.git,2016-07-11T15:50:34Z
JetBrains/fernflower,4214,https://github.com/JetBrains/fernflower.git,2014-10-03T05:00:15Z
ChadCSong/ShineButton,4202,https://github.com/ChadCSong/ShineButton.git,2016-07-05T06:32:26Z
aws/aws-sdk-java,4198,https://github.com/aws/aws-sdk-java.git,2010-03-22T23:34:58Z
yhaolpz/FloatWindow,4198,https://github.com/yhaolpz/FloatWindow.git,2017-11-14T14:33:55Z
powermock/powermock,4188,https://github.com/powermock/powermock.git,2014-05-28T07:53:53Z
Jacksgong/JKeyboardPanelSwitch,4184,https://github.com/Jacksgong/JKeyboardPanelSwitch.git,2015-07-01T17:42:01Z
syncthing/syncthing-android,4183,https://github.com/syncthing/syncthing-android.git,2014-02-22T17:15:19Z
hugeterry/CoordinatorTabLayout,4183,https://github.com/hugeterry/CoordinatorTabLayout.git,2017-01-27T13:40:28Z
oddfar/campus-imaotai,4183,https://github.com/oddfar/campus-imaotai.git,2023-07-07T10:37:13Z
codingapi/tx-lcn,4182,https://github.com/codingapi/tx-lcn.git,2017-11-11T03:34:34Z
jMonkeyEngine/jmonkeyengine,4176,https://github.com/jMonkeyEngine/jmonkeyengine.git,2014-03-20T22:29:28Z
jishenghua/jshERP,4171,https://github.com/jishenghua/jshERP.git,2016-09-20T04:51:39Z
bingoogolapple/BGABanner-Android,4167,https://github.com/bingoogolapple/BGABanner-Android.git,2014-10-25T17:15:18Z
googlesamples/mlkit,4162,https://github.com/googlesamples/mlkit.git,2020-05-28T21:40:38Z
pedrovgs/AndroidWiFiADB,4158,https://github.com/pedrovgs/AndroidWiFiADB.git,2015-10-18T21:58:45Z
lilishop/lilishop,4136,https://github.com/lilishop/lilishop.git,2021-05-14T01:28:51Z
JFormDesigner/FlatLaf,4130,https://github.com/JFormDesigner/FlatLaf.git,2019-08-19T10:27:05Z
pqpo/SmartCropper,4126,https://github.com/pqpo/SmartCropper.git,2017-08-03T11:08:41Z
lukas-krecan/ShedLock,4121,https://github.com/lukas-krecan/ShedLock.git,2016-12-11T13:53:59Z
gh0stkey/HaE,4117,https://github.com/gh0stkey/HaE.git,2020-03-24T10:12:50Z
bitcoin-wallet/bitcoin-wallet,4112,https://github.com/bitcoin-wallet/bitcoin-wallet.git,2012-03-31T17:06:47Z
dinuscxj/LoadingDrawable,4106,https://github.com/dinuscxj/LoadingDrawable.git,2016-04-16T07:33:57Z
DTStack/chunjun,4105,https://github.com/DTStack/chunjun.git,2018-04-03T12:44:58Z
alibaba/Tangram-Android,4103,https://github.com/alibaba/Tangram-Android.git,2017-03-29T13:29:57Z
code4craft/tiny-spring,4088,https://github.com/code4craft/tiny-spring.git,2014-01-10T16:37:57Z
