repository,cbo_avg,cbo_median,cbo_min,cbo_max,cbo_std,dit_avg,dit_median,dit_min,dit_max,dit_std,lcom_star_avg,lcom_star_median,lcom_star_min,lcom_star_max,lcom_star_std,loc_avg,loc_median,loc_min,loc_max,loc_std
k0shk0sh_FastHub,8.07387580299786,5.0,0,52,7.858740982375873,1.4379014989293362,1.0,1,6,0.6835208382103996,0.286241627832244,0.0,0.0,1.0,0.3610966909257908,43.17023554603854,14.0,1,516,65.59576042874473
redis_lettuce,6.503863359089061,4.0,0,152,8.529676173795604,1.3725091500610005,1.0,1,20,0.9345509746528666,0.2212320552422131,0.0,0.0,1.0,0.3127308093533959,56.38633590890606,23.0,1,3353,130.17821073590372
ZHENFENG13_spring-boot-projects,4.327102803738318,3.0,0,17,3.990024591910264,1.074766355140187,1.0,1,4,0.4278276539669378,0.2173129272115384,0.0,0.0,1.0,0.3157649166653486,24.35514018691589,20.0,3,102,20.050526900547933
ddd-by-examples_library,6.788617886178862,5.0,0,29,5.61066319758428,1.0406504065040652,1.0,1,4,0.2974860234694556,0.2678928929245283,0.0,0.0,1.0,0.3061807347895513,14.390243902439025,9.0,1,143,17.85305876641516
yanzhenjie_SwipeRecyclerView,4.847272727272728,3.0,0,35,5.2463353405630055,1.3890909090909092,1.0,1,6,0.8357156833422519,0.1987034443296703,0.0,0.0,0.9435484,0.3104187535577094,40.32727272727273,18.0,3,499,71.63575101041943
jpush_aurora-imui,4.807017543859649,2.5,0,64,7.042240203983417,1.5292397660818713,1.0,1,21,1.4360335588788788,0.1993651030735294,0.0,0.0,1.0,0.3328905560502859,52.014619883040936,13.0,1,1187,118.19255782006172
Devlight_InfiniteCycleViewPager,5.048780487804878,3.0,0,34,6.484409069114144,1.6341463414634143,2.0,1,6,0.8875837301622763,0.204619745,0.0,0.0,0.9631334,0.3254384427112752,86.92682926829268,12.0,1,2035,322.1013342291446
201206030_novel,4.415841584158416,2.0,0,46,5.519332511976846,1.0693069306930694,1.0,1,4,0.3384902312743226,0.2515355305325444,0.0,0.0,0.93031347,0.3537081345849585,22.574257425742573,10.0,2,321,31.90138615327814
springside_springside4,3.165079365079365,2.0,0,19,3.3800726790022098,1.276190476190476,1.0,1,6,0.8039936712909418,0.2166852982142857,0.0,0.0,1.0,0.3432681766675755,40.768253968253966,23.0,1,430,52.96994949487336
microsoft_typespec,8.91779089376054,8.0,0,86,6.991364488317768,1.1521922428330522,1.0,1,5,0.4723243383052135,0.2807615707087378,0.2,0.0,1.0,0.3111821145042748,40.768128161888704,27.0,1,1548,62.29567222684759
ElderDrivers_EdXposed,6.065217391304348,4.0,0,61,6.95532823181765,1.6032608695652173,1.0,1,13,1.049477935082761,0.3402579075442478,0.25,0.0,1.0,0.3619527465664151,78.03695652173913,26.0,1,2104,163.95238946204373
crazycodeboy_react-native-splash-screen,3.4166666666666665,2.5,0,11,2.968266507678524,1.25,1.0,1,2,0.4522670168666454,0.122222225,0.0,0.0,0.8,0.2868615791444118,20.5,13.5,5,66,18.74469621956132
wasabeef_Blurry,5.142857142857143,3.5,0,14,4.53799587851362,1.0,1.0,1,1,0.0,0.1349359,0.0,0.0,0.6666667,0.2332560603847125,45.42857142857143,14.0,3,238,68.46640308683048
JakeWharton_u2020,6.2164179104477615,4.0,0,61,8.088199833451336,1.4253731343283582,1.0,1,7,0.8168973548098715,0.2522329120454545,0.0,0.0,1.0,0.3310174122275691,35.865671641791046,13.0,2,1179,107.95096290284198
hanks-zyh_HTextView,4.197802197802198,2.0,0,21,4.080358862812002,1.5604395604395604,1.0,1,3,0.763162880660205,0.2005678882954545,0.0,0.0,0.84615386,0.2971885569905992,33.8021978021978,12.0,1,264,43.59975019811716
SuperMonster003_AutoJs6,5.1510989010989015,3.0,0,68,6.71616692667958,1.4587912087912087,1.0,1,11,0.8766437762414943,0.3240423108146478,0.0,0.0,1.0,0.3686334907329412,65.17142857142858,21.0,1,2547,147.39546479620063
osmandapp_OsmAnd,8.98679060665362,5.0,0,126,11.213064778732008,1.7328767123287672,1.0,1,133,2.263308636736025,0.3707791847981181,0.33333334,0.0,1.0,0.3753856170718608,113.97928897586432,27.0,1,47847,690.496487685304
daimajia_AndroidImageSlider,4.063492063492063,2.0,0,41,7.079896609125287,1.5714285714285714,1.0,1,6,0.7769727382249009,0.1777189,0.0,0.0,0.96185714,0.3083994398682636,60.523809523809526,11.0,1,2014,257.7904786363842
TommyLemon_Android-ZBLibrary,5.377358490566038,3.0,0,48,6.410932347813381,1.559748427672956,1.0,1,5,1.0331489640596767,0.2857685930031949,0.0,0.0,1.0,0.3732650115744762,46.31132075471698,15.0,1,362,66.57023944641911
hneemann_Digital,5.047881122729774,4.0,0,84,5.7641243084382845,1.6835443037974684,1.0,1,36,1.7290339372329488,0.2322670991995578,0.0,0.0,1.0,0.3081847045286311,41.87121629058888,20.0,1,2049,88.30544914304339
hongyangAndroid_FlowLayout,4.323529411764706,3.0,0,16,3.811629638239887,1.411764705882353,1.0,1,3,0.5569204860727307,0.1875942658823529,0.0,0.0,0.8472222,0.2900349990175147,23.823529411764707,7.0,3,184,38.69810941136867
baidu_uid-generator,2.88,1.0,0,10,3.382799629498226,1.28,1.0,1,4,0.7371114795831993,0.4449343276,0.64285713,0.0,1.0,0.3851724232000047,34.92,24.0,3,106,32.61252315701235
alibaba_jetcache,6.033632286995516,4.0,0,39,6.504362497273962,1.6367713004484306,1.0,1,6,1.1007218782221768,0.2331601980863636,0.0,0.0,1.0,0.3358294969534493,40.40582959641256,17.0,1,853,66.42463914121446
mik3y_usb-serial-for-android,6.0,4.0,0,42,7.21891100210676,1.375,1.0,1,5,0.6594385148970126,0.3384726763888888,0.0,0.0,1.0,0.3821072311958214,117.36111111111111,24.0,1,2161,274.7116955090414
apache_hbase,7.808227413260048,5.0,0,425,10.672438846939595,1.4939883201648918,1.0,1,116,1.5899435740896923,0.3160051150472897,0.0,0.0,1.0,0.3631550032116488,81.74270010305737,25.0,1,49088,625.1600191014368
alibaba_QLExpress,5.783098591549296,3.0,0,174,11.17001365535753,1.4,1.0,1,6,0.6404447607135402,0.3316239721325649,0.33333334,0.0,1.0,0.3486025023942586,38.89295774647887,19.0,1,1446,103.2149850668834
amlcurran_ShowcaseView,5.384615384615385,5.0,0,36,5.592104667778011,1.4,1.0,1,4,0.6800735254367721,0.2140288227692307,0.0,0.0,1.0,0.3158650844146399,32.09230769230769,17.0,1,505,67.47377339495581
CaffeineMC_sodium,6.287616511318243,4.0,0,77,6.880297942536622,1.5139813581890813,1.0,1,56,2.3887523091184417,0.323398919429752,0.21111111,0.0,1.0,0.3507978680544412,41.01065246338216,18.0,1,727,64.73410141782864
nhaarman_ListViewAnimations,6.474452554744525,5.0,0,31,5.501444051031461,2.058394160583941,2.0,1,6,1.2353043406720865,0.2278330192592592,0.0,0.0,0.8916667,0.2912875809522415,41.58394160583941,17.0,2,394,61.97314911169268
knightliao_disconf,4.437647058823529,3.0,0,32,5.129593580359661,1.3576470588235294,1.0,1,7,0.8293519393416032,0.312344868425,0.190476195,0.0,1.0,0.3421851675291791,32.96235294117647,18.0,2,570,49.91760658606138
jindrapetrik_jpexs-decompiler,5.841269841269841,3.0,0,304,12.286852399790194,1.8742004264392325,1.0,1,77,1.9479117769101888,0.2505193990404137,0.0,0.0,1.0,0.3453319128719248,87.5181236673774,22.0,1,5961,288.52430383125903
cinit_QAuxiliary,7.47227191413238,5.0,0,58,7.787422104717408,1.3220035778175314,1.0,1,5,0.5866485762008653,0.356927360387337,0.16666667,0.0,1.0,0.3824863653459123,76.79964221824687,36.0,1,1320,122.92457372000328
GeyserMC_Geyser,7.997802197802198,6.0,0,177,10.684045214505428,1.7391941391941392,1.0,1,9,1.1874073859711674,0.2513908007888805,0.0,0.0,1.0,0.3524869569272948,47.7010989010989,19.0,1,1519,96.88392111359752
wuhaoyu1990_MagicCamera,3.5454545454545454,3.0,0,51,4.9949469416095855,1.46875,1.0,1,8,0.6828302296377354,0.2842760036,0.0,0.0,1.0,0.3370317756761363,41.31534090909091,25.0,1,400,52.38782608956562
danikula_AndroidVideoCache,4.831168831168832,3.0,0,18,4.891998293138332,1.4935064935064934,1.0,1,4,0.6614055333625073,0.2319242196052631,0.0,0.0,0.99333334,0.3247055449238477,41.77922077922078,18.0,3,281,54.16631876783312
TGX-Android_Telegram-X,9.501040221914009,4.0,0,414,19.676335214972443,1.4271844660194175,1.0,1,11,0.8806134024491346,0.2904357430226718,0.0,0.0,1.0,0.3695139556007671,146.22052704576976,20.0,1,10820,513.0589341469575
emilsjolander_StickyListHeaders,4.813953488372093,3.0,0,41,6.949668762073992,1.3953488372093024,1.0,1,3,0.6597089864810497,0.1882056060975609,0.0,0.0,0.93189114,0.3190446273172807,49.11627906976744,10.0,3,763,119.68315497940814
Jasonchenlijian_FastBle,4.380952380952381,2.0,0,34,5.916698911329358,1.2952380952380953,1.0,1,4,0.5704891545488621,0.1582261501030928,0.0,0.0,0.96268666,0.2960925967064906,44.885714285714286,8.0,1,466,87.06864160906814
liquibase_liquibase,6.854094579008073,4.0,0,72,7.639077336654535,1.7831603229527104,2.0,1,7,0.9066237888011804,0.311737273250734,0.0,0.0,1.0,0.3800496309787102,57.168396770472896,24.0,1,1513,110.72672084837698
scribejava_scribejava,4.208502024291498,3.0,0,23,3.98819868938346,1.4008097165991902,1.0,1,6,0.7835008502739746,0.2974281553481481,0.25,0.0,1.0,0.3151336034177653,25.649797570850204,17.0,1,408,31.7826165691763
motianhuo_wechat,5.061417322834646,3.0,0,67,7.029074895537901,1.2346456692913386,1.0,1,5,0.6305045239277515,0.2356834391396103,0.0,0.0,1.0,0.3490545577954991,54.21417322834645,20.0,1,1203,118.67093165397726
KeepSafe_TapTargetView,4.512820512820513,2.0,0,40,7.070590665685111,1.1538461538461535,1.0,1,3,0.4315493225736372,0.0804812784615384,0.0,0.0,0.95473456,0.2481576167777955,50.38461538461539,15.0,3,733,124.3305474139116
sockeqwe_mosby,5.380664652567976,3.0,0,39,5.6840771451273655,1.6117824773413898,1.0,1,10,1.2282775762636469,0.2243792992435703,0.0,0.0,1.0,0.3275452832315501,25.88821752265861,12.0,2,291,36.002221483330175
alibaba_freeline,3.740740740740741,2.0,0,31,4.567835247706891,1.6074074074074074,1.0,1,14,1.5066831035661037,0.2232436620149253,0.0,0.0,1.0,0.3419942618534421,39.68148148148149,16.0,2,359,61.81781753631402
dm77_barcodescanner,5.273972602739726,2.0,0,24,6.241127644666206,1.643835616438356,1.0,1,5,0.8558599154213042,0.2214651036986301,0.0,0.0,0.9272726,0.3187598380916295,38.3013698630137,10.0,3,279,59.89497403592458
apache_groovy,5.253705010585745,3.0,0,298,9.92699411589337,2.1323218066337333,1.0,1,106,4.12748569108101,0.3024519878095577,0.0,0.0,1.0,0.3665767805459963,71.77981651376147,19.0,1,6454,256.32609214735214
rubenlagus_TelegramBots,10.409203980099502,11.0,0,81,6.593741314400305,2.1766169154228856,1.0,1,7,1.771125961252503,0.4112942303961964,0.5,0.0,1.0,0.3860149800633622,27.819651741293534,16.0,2,476,45.40725976899647
spring-projects_spring-data-examples,2.6335086401202106,2.0,0,19,1.6467000990766192,1.006160781367393,1.0,1,4,0.0890346720269926,0.1511474987380988,0.0,0.0,1.0,0.215036389148413,7.744252441773103,4.0,1,145,7.081015119396003
tonikelope_megabasterd,2.7611940298507465,1.0,0,26,4.402577264190168,1.4875621890547264,1.0,1,6,1.330824754565072,0.2196070828855721,0.0,0.0,1.0,0.3654833587424104,102.85074626865672,5.0,1,2199,292.12765636265993
socketio_socket.io-client-java,1.921397379912664,1.0,0,22,2.7992677244506283,1.0960698689956332,1.0,1,4,0.4182590425512161,0.0642688848230088,0.0,0.0,1.0,0.2126575276037314,24.624454148471617,7.0,1,800,73.16868587281206
killbill_killbill,8.66299019607843,6.0,0,107,10.077204363194726,1.7945261437908495,1.0,1,8,1.1012580854602152,0.2349540708306748,0.0,0.0,1.0,0.320284270821298,61.83537581699346,23.0,1,1865,120.61457298844964
facebookarchive_rebound,4.287356321839081,2.0,0,30,5.53825605574537,1.3218390804597702,1.0,1,3,0.5805821631969074,0.2369796645348836,0.0,0.0,1.0,0.3331894314069595,47.06896551724138,13.0,3,931,110.70952912742008
coobird_thumbnailator,4.089285714285714,2.0,0,43,4.860481386461203,1.2366071428571428,1.0,1,7,0.7101437403559142,0.1625482504234234,0.0,0.0,1.0,0.2608531214987996,87.47767857142857,24.0,1,2304,227.83140143883224
diffplug_spotless,4.988260405549626,4.0,0,50,4.298786211174203,1.735325506937033,1.0,1,18,1.266076416844974,0.2915558521220556,0.0,0.0,1.0,0.347392618668943,41.23159018143009,23.0,1,603,52.42736881624199
gsantner_markor,6.854651162790698,4.0,0,96,9.956865067735084,1.4767441860465116,1.0,1,9,0.9595521815820792,0.3130829353134328,0.0,0.0,1.0,0.3699797347102148,87.92151162790698,26.0,1,2044,178.6701023770418
apache_dubbo-spring-boot-project,7.112359550561798,6.0,0,20,4.996449198833814,1.1685393258426966,1.0,1,2,0.3764654715598937,0.2447341516853932,0.0,0.0,1.0,0.3391134604046524,21.43820224719101,14.0,2,160,25.754061928602013
LFDT-web3j_web3j,4.271936758893281,2.0,0,110,8.763075842639129,1.7351778656126482,1.0,1,46,1.6815935275549632,0.2530808223213703,0.0,0.0,1.0,0.3720423586130664,34.17549407114625,9.0,1,1238,78.19522307431936
pmd_pmd,5.75376762275158,4.0,0,163,8.500276258748412,2.041079241614001,2.0,1,143,2.5552041454048635,0.1956280129903988,0.0,0.0,1.0,0.3201133913291675,36.073164803111325,13.0,1,8244,150.78005855617744
facebookarchive_shimmer-android,8.571428571428571,9.0,1,17,6.6547512564869225,1.8571428571428568,2.0,1,3,0.6900655593423543,0.3703484714285714,0.125,0.0,0.8965518,0.4270690174770846,126.42857142857144,126.0,5,336,124.38764293243004
Evernote_android-job,6.994708994708994,4.0,0,27,6.055151977727405,1.7671957671957672,1.0,1,30,2.34946419169714,0.2342525884656084,0.0,0.0,1.0,0.3449385564000372,56.576719576719576,19.0,3,914,98.11467827719206
remkop_picocli,2.9407760381211707,2.0,0,90,4.844173619520139,1.111640571817563,1.0,1,76,1.4749505156595866,0.2085864164177363,0.0,0.0,1.0,0.3672596224978084,32.68379850238257,5.0,1,13512,305.1819036189662
runelite_runelite,3.3988805062058893,0.0,0,95,6.963341814355115,1.2088099294232173,1.0,1,10,0.7164843507483626,0.3196766479906299,0.10526316,0.0,1.0,0.3565582152045649,126.4967145290825,17.0,1,33134,1346.533524072907
h6ah4i_android-advancedrecyclerview,6.60506329113924,4.0,0,44,7.130115916183802,2.4075949367088607,2.0,1,25,2.211745994259175,0.265585925722365,0.0,0.0,1.0,0.3267716645263017,52.38481012658228,17.0,2,1471,112.9507271944642
allure-framework_allure2,5.958477508650519,4.0,0,39,5.679978766252798,1.3044982698961938,1.0,1,5,0.7888197764723833,0.2930047257198443,0.0,0.0,1.0,0.3565633548351574,37.141868512110726,14.0,2,1336,88.89259248039417
jgilfelt_SystemBarTint,8.0,7.0,2,19,5.172040216394301,1.7777777777777777,2.0,1,3,0.6666666666666666,0.3663639688888889,0.33333334,0.0,0.87053573,0.3903085234437883,89.66666666666667,41.0,5,301,103.74246960623212
commonsguy_cw-omnibus,5.328703703703703,4.0,0,49,4.967053487384965,1.7829218106995883,2.0,1,11,0.8722852907558277,0.2687271835226078,0.0,0.0,1.0,0.3283013294096761,36.58384773662552,18.0,2,1072,73.30180820669459
google_google-authenticator,3.885245901639344,2.0,0,29,5.050077097285208,1.6885245901639343,1.0,1,9,1.3107374973217352,0.3431703388135593,0.25,0.0,0.94444436,0.3631884031519038,64.50819672131148,18.0,2,1017,139.3580069402568
dunwu_db-tutorial,5.205741626794258,4.0,0,46,5.164669692156139,1.181818181818182,1.0,1,5,0.5507464737260497,0.2573635577613636,0.0,0.0,1.0,0.3200778545261894,53.60287081339713,15.0,1,747,116.7991791963864
mybatis_generator,7.955617198335645,5.0,0,47,7.453613939852968,2.453536754507628,2.0,1,7,1.5884537735361135,0.2531299308727399,0.0,0.0,1.0,0.3308681597063286,101.48266296809986,24.0,1,2533,323.481469573364
XRecyclerView_XRecyclerView,3.909638554216868,2.0,0,38,4.846519887515198,1.4216867469879515,1.0,1,4,0.6054396234485112,0.1667369067272727,0.0,0.0,1.0,0.2959849784962727,31.03012048192771,9.0,1,681,63.03451913364326
LWJGL_lwjgl3,6.819752159218926,6.0,0,342,8.149538476913655,2.3594630116410062,2.0,1,18,1.2312480845420013,0.7514748491434754,0.9166666,0.0,1.0,0.354269480678807,108.32735636500188,52.0,2,9604,221.97498962706945
Doikki_DKVideoPlayer,5.326259946949602,2.0,0,35,6.287202052186157,1.5915119363395225,1.0,1,6,0.8459742561162249,0.2985599412210242,0.0,0.0,1.0,0.3469371530776086,48.92838196286472,17.0,1,1987,122.62450323400144
zfdang_Android-Touch-Helper,4.127272727272727,3.0,0,30,5.171340342963413,1.181818181818182,1.0,1,2,0.3892494720807614,0.1543510538181818,0.0,0.0,1.0,0.3067184836315488,41.03636363636364,12.0,2,736,106.53689391149793
Fuzion24_JustTrustMe,2.2962962962962963,1.0,0,23,4.231882785337031,1.1851851851851851,1.0,1,3,0.4833407013879895,0.0235690222222222,0.0,0.0,0.6363636,0.1224682319208264,22.14814814814815,6.0,5,393,74.2520156181758
Docile-Alligator_Infinity-For-Reddit,6.98625,4.0,0,109,10.946446974971373,1.545625,1.0,1,87,2.3833208965506425,0.1666109806578947,0.0,0.0,1.0,0.3053682607387962,60.259375,14.0,1,3591,175.160902281772
evant_gradle-retrolambda,4.6,3.0,0,9,3.605551275463989,1.04,1.0,1,2,0.2,0.1371428564,0.0,0.0,0.5,0.1699947617508071,24.92,13.0,2,119,28.874613994533902
citerus_dddsample-core,7.089171974522293,5.0,0,33,6.52645091067618,1.127388535031847,1.0,1,4,0.4899779514882633,0.2500476991401273,0.0,0.0,0.9411765,0.3115080723523738,29.547770700636946,19.0,2,185,30.50923480620098
yixia_VitamioBundle,4.950495049504951,3.0,0,37,6.109625582020165,1.316831683168317,1.0,1,4,0.5988437704327723,0.3077586061702128,0.0,0.0,1.0,0.3809445583064366,64.36633663366337,21.0,3,749,112.3305588673249
xxv_android-lifecycle,7.0,7.5,0,13,5.215361924162119,1.6666666666666667,2.0,1,2,0.5163977794943223,0.0,0.0,0.0,0.0,0.0,80.16666666666667,104.0,1,127,54.0644676905883
CodingDocs_springboot-guide,4.115107913669065,3.0,0,14,3.113968381739473,1.1798561151079137,1.0,1,4,0.5678818840389092,0.0801963333870967,0.0,0.0,1.0,0.1970746484905939,10.949640287769784,7.0,2,72,10.421774683365062
lingochamp_okdownload,6.443148688046647,4.0,0,37,6.8468290777079925,1.2653061224489797,1.0,1,6,0.7777181024964702,0.2580535586053412,0.0,0.0,1.0,0.3231905058333042,55.352769679300295,21.0,1,565,82.47750561434873
razerdp_BasePopup,5.890845070422535,3.0,0,59,6.583774667996523,1.6954225352112675,1.0,1,10,1.2086607646799852,0.2892098729032257,0.0,0.0,1.0,0.3571730442124831,49.852112676056336,16.0,1,1035,93.65765248256334
novicezk_midjourney-proxy,5.9,5.0,0,29,5.72408669914475,1.2444444444444445,1.0,1,4,0.5469242108231445,0.2736368628985507,0.0,0.0,0.8888889,0.3368179805468292,30.966666666666665,13.5,3,180,40.29510523150395
j-easy_easy-rules,5.092592592592593,4.0,0,21,3.5662419204917573,1.3148148148148149,1.0,1,5,0.6543900694608467,0.2177362336419753,0.0,0.0,0.85763884,0.2639394700584012,29.98148148148148,17.0,2,281,37.21408138987447
thinkaurelius_titan,5.864491844416562,3.0,0,109,8.652920078635475,1.3695106649937263,1.0,1,7,0.806190042347864,0.2254479030006293,0.0,0.0,1.0,0.3309671850886823,44.64429109159347,14.0,1,3622,125.8080905650804
CellularPrivacy_Android-IMSI-Catcher-Detector,5.059760956175299,3.0,0,48,6.86209984936313,1.330677290836653,1.0,1,4,0.6619782016367541,0.1828947820782608,0.0,0.0,1.0,0.3193878070695861,48.49003984063745,15.0,3,674,81.9445843262287
Yalantis_Side-Menu.Android,3.888888888888889,2.0,0,20,5.20055301232349,1.2222222222222223,1.0,1,2,0.4277926319464986,0.1736772538888888,0.0,0.0,0.9305556,0.3142546012661467,24.944444444444443,8.5,4,127,37.80207311809954
huangyanbin_smartTable,5.09065934065934,2.0,0,54,7.588959691943658,1.1895604395604396,1.0,1,4,0.4573258288052056,0.1582211403571428,0.0,0.0,1.0,0.2928788360984603,38.91483516483517,11.0,2,475,74.12349831498844
reactor_reactor-core,7.198218262806236,7.0,0,231,8.20114750223465,1.6824053452115812,1.0,1,43,1.6322500424386377,0.260163810735849,0.0,0.0,1.0,0.3162616750121654,90.2957683741648,32.0,1,1948,155.0363645597955
bitcoinj_bitcoinj,7.1264,4.0,0,123,10.773529288646936,1.7248,1.0,1,44,2.732363492731203,0.2775740712310178,0.0,0.0,1.0,0.350632157106853,74.3168,20.0,1,3147,211.02375334763403
lucasr_twoway-view,6.078431372549019,4.0,0,22,5.792557767532066,1.8235294117647056,1.0,1,6,1.2117075943137632,0.3642166294117646,0.33333334,0.0,1.0,0.3658740317110894,72.31372549019608,30.0,1,711,126.69151355889288
Karumi_Dexter,4.425,3.0,0,28,5.252546097496824,1.2,1.0,1,5,0.5602892562176356,0.164157982825,0.0,0.0,0.84375,0.2724172716126829,27.4625,12.0,3,244,38.98748379166143
brianfrankcooper_YCSB,7.055084745762712,3.0,0,34,7.558082583116774,1.6355932203389831,1.0,1,5,0.7513421096551655,0.3972854417021277,0.44444445,0.0,1.0,0.347609151464866,94.95762711864408,47.0,1,675,109.86594493505773
oshi_oshi,5.2438202247191015,4.0,0,39,5.343550616957881,1.604494382022472,1.0,1,19,1.1641350325388164,0.3750614519258373,0.33333334,0.0,1.0,0.3840237468265715,57.75505617977528,30.0,1,789,76.42079501215166
hustcc_JS-Sorting-Algorithm,3.583333333333333,3.0,1,15,3.67938565359474,1.0,1.0,1,1,0.0,0.1027777833333333,0.0,0.0,0.6666667,0.2409821503791244,32.416666666666664,31.0,3,76,19.176018798741747
zhanglei-workspace_shopping-management-system,3.515463917525773,3.0,0,17,3.5914058356427305,1.3608247422680413,1.0,1,4,0.6643538058756367,0.3672130333333332,0.26666667,0.0,1.0,0.3924916622656531,55.18556701030928,34.0,2,560,83.52174491024617
Clans_FloatingActionButton,4.638297872340425,2.0,0,36,7.376300274218111,1.3829787234042554,1.0,1,5,0.7676387139726861,0.1502527225531915,0.0,0.0,0.9639623,0.289139189463219,59.680851063829785,10.0,1,963,177.3159923613379
killme2008_aviatorscript,4.627862595419847,3.0,0,118,6.710403042909739,1.498091603053435,1.0,1,5,0.7760739694928475,0.462469100787234,0.5,0.0,1.0,0.428060061992729,71.61832061068702,18.0,1,1797,186.7470844355183
Exrick_xpay,6.428571428571429,5.0,0,31,6.881652625434014,1.0,1.0,1,1,0.0,0.4481968390476191,0.5,0.0,1.0,0.3847779896125252,69.0,37.0,5,393,97.3765885621385
android_views-widgets-samples,4.019736842105263,2.0,0,25,4.271374601915869,1.730263157894737,1.0,1,9,1.1847284023112392,0.2854858420333334,0.0,0.0,0.9375,0.3328435656762202,48.31578947368421,17.0,1,639,81.56275129032922
baomidou_dynamic-datasource,5.410112359550562,4.0,0,22,4.780528891710534,1.1404494382022472,1.0,1,4,0.4841485276896847,0.2347556959872611,0.0,0.0,0.9259259,0.2931114921989146,29.320224719101123,21.0,2,203,36.79541447657422
careercup_ctci,1.958199356913184,2.0,0,8,1.4684384855808803,1.1189710610932475,1.0,1,5,0.4347712440395628,0.163840845987055,0.0,0.0,1.0,0.2549754081100233,36.154340836012864,28.0,1,319,33.24933138497633
square_otto,2.4352941176470586,1.0,0,22,3.129913504143104,1.388235294117647,1.0,1,5,0.8741542531288774,0.1467088969999999,0.0,0.0,0.9166667,0.2670750987821051,23.376470588235293,8.0,2,311,45.81146053081464
natario1_CameraView,5.597378277153558,3.0,0,91,8.069403023687794,1.3745318352059923,1.0,1,7,0.7364710145482959,0.1876885514056603,0.0,0.0,1.0,0.3136863688650729,39.61610486891386,11.0,1,1352,102.22419812346403
tianshiyeben_wgcloud,6.0423728813559325,3.0,0,55,7.749710849633907,1.194915254237288,1.0,1,2,0.3978247386366292,0.4179873039999999,0.4,0.0,1.0,0.3997872892914819,51.73728813559322,37.5,6,381,56.34788584087944
deathmarine_Luyten,2.3488372093023258,1.0,0,31,4.124339270550454,1.5426356589147288,1.0,1,11,1.591028322824898,0.2187640783199999,0.0,0.0,1.0,0.3567447037467002,52.325581395348834,13.0,3,867,125.38049357298227
apache_calcite,7.695191806977955,5.0,0,244,10.283083100793348,1.7005728172192327,1.0,1,85,2.1127296107014213,0.2561380810716412,0.0,0.0,1.0,0.3624820715442465,65.6547474396806,18.0,1,9818,261.5482986960699
youlookwhat_DesignPattern,2.538071065989848,2.0,0,34,3.609062054508236,1.2791878172588833,1.0,1,2,0.4497429540846446,0.0930378952879581,0.0,0.0,1.0,0.2304208747921484,13.213197969543147,8.0,2,85,13.24976813144814
line_armeria,6.442152991077959,5.0,0,61,6.504717326656343,1.3111013602457218,1.0,1,24,0.8401572241647223,0.2223446842921695,0.0,0.0,1.0,0.3243667806956129,46.03334795963142,18.0,1,1306,79.0446359711657
spring-projects_spring-authorization-server,10.274480712166172,7.0,0,79,10.217415213872512,1.3946587537091988,1.0,1,11,0.8240630426349553,0.3072442348961424,0.0,0.0,1.0,0.3465663126485034,55.08605341246291,28.0,2,624,74.37802533112598
sofastack_sofa-boot,5.153259949195597,3.0,0,45,5.4562403978361615,1.1981371718882303,1.0,1,7,0.534913189359711,0.1855987659001721,0.0,0.0,1.0,0.3055771393397491,27.79847586790856,12.0,2,590,46.41938553672653
bisq-network_bisq,7.488559892328398,4.0,0,117,9.49183056889341,1.7499327052489906,1.0,1,18,1.1700682179570612,0.2146268811170068,0.0,0.0,1.0,0.3137509504383806,48.14804845222073,19.0,1,1307,97.86506235124052
xuexiangjys_XUI,5.733252866626433,3.0,0,53,6.436145747382611,1.6590223295111648,1.0,1,9,0.9448396638811905,0.2726373472900856,0.0,0.0,1.0,0.35601386342223,54.95835847917924,16.0,1,1579,118.39691118836798
ageerle_ruoyi-ai,6.979120879120879,5.0,0,62,7.42343413548002,1.279120879120879,1.0,1,6,0.599874663021168,0.2852839763291139,0.0,0.0,1.0,0.3616033298460681,29.896703296703297,13.0,1,491,46.37343386743907
OpenTSDB_opentsdb,7.139874739039666,4.0,0,65,7.678169789172224,1.2839248434237995,1.0,1,16,0.8014957559470774,0.2372201832539185,0.0,0.0,1.0,0.3297873043754886,109.223382045929,23.0,1,3181,217.12974754464344
Sayi_poi-tl,6.398095238095238,4.0,0,58,7.60571777874013,1.2057142857142855,1.0,1,4,0.5274576375719036,0.2865703344145873,0.0,0.0,1.0,0.3526477026792051,43.43047619047619,23.0,1,926,69.7541855208243
apache_ignite,5.599317537367233,3.0,0,208,8.8557943866402,1.6583361368770126,1.0,1,96,1.5314027071664744,0.2408665593660203,0.0,0.0,1.0,0.3410047333822713,52.78680251838323,14.0,1,55961,437.3584926946909
javastacks_spring-boot-best-practice,5.0,4.0,0,24,3.642532256152772,1.0923076923076922,1.0,1,4,0.3393327407739223,0.0879710289820359,0.0,0.0,1.0,0.2247332048655703,12.287179487179488,8.0,2,137,13.818021616177337
2227324689_gpmall,4.97877358490566,3.0,0,37,5.964197548124933,1.3608490566037736,1.0,1,5,0.6446544960229523,0.2230225803448275,0.0,0.0,1.0,0.3360740617227319,20.90801886792453,9.0,1,280,30.92694865388165
